address,rssi,dist,battery,txPower,interval,roll
e3:6f:28:36:5a:db,-81,1100,43,6,500,-73.04897504462197
d5:b1:89:8b:b8:c5,-73,1100,67,6,500,-73.14761356616341
fc:02:a0:fa:33:19,-74,1100,44,6,500,-73.16407494248631
e3:6f:28:36:5a:db,-72,1100,43,6,500,-73.22992110887938
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-72.93474233945439
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-72.93451248898378
d1:0b:14:b3:18:6a,-78,1100,43,6,500,-73.01647042885745
ef:86:35:dd:c3:f7,-72,1100,69,6,500,-72.91806509288651
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-72.67207046471987
f7:9c:08:9a:42:ed,-85,1100,50,6,500,-72.96714510888671
e3:6f:28:36:5a:db,-71,1100,43,6,500,-72.80311479345343
ef:86:35:dd:c3:f7,-71,1100,69,6,500,-72.83611626645686
d1:0b:14:b3:18:6a,-75,1100,43,6,500,-73.16508498744918
d5:b1:89:8b:b8:c5,-73,1100,67,6,500,-73.11591304623316
fc:02:a0:fa:33:19,-73,1100,44,6,500,-73.033895951408
e3:6f:28:36:5a:db,-74,1100,43,6,500,-72.95183319816847
fc:02:a0:fa:33:19,-73,1100,44,6,500,-73.05061921185585
d1:0b:14:b3:18:6a,-80,1100,43,6,500,-73.14885927361757
f1:96:cd:ee:25:bd,-70,1100,47,6,500,-73.06695706352059
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-73.03434861481726
f7:9c:08:9a:42:ed,-87,1100,50,6,500,-73.18130569340849
e3:6f:28:36:5a:db,-71,1100,43,6,500,-73.16507757240812
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-73.09969720658434
d1:0b:14:b3:18:6a,-80,1100,43,6,500,-73.05024390829655
ef:86:35:dd:c3:f7,-70,1100,69,6,500,-72.83703490166945
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-72.91883850004565
fc:02:a0:fa:33:19,-76,1100,44,6,500,-72.82027906736108
f9:b3:b2:3d:53:a5,-85,1100,72,6,500,-73.06601506915204
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-73.11557527388064
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-73.01697776461737
f9:b3:b2:3d:53:a5,-81,1100,72,6,500,-73.09871949623931
fc:02:a0:fa:33:19,-72,1100,44,6,500,-72.86898751827013
f1:96:cd:ee:25:bd,-70,1100,47,6,500,-72.65566468384678
f7:9c:08:9a:42:ed,-86,1100,50,6,500,-72.9670695750114
ef:86:35:dd:c3:f7,-69,1100,69,6,500,-72.83588962730477
e2:51:e0:31:ee:0e,-78,1100,20,6,500,-72.7535421052489
e3:6f:28:36:5a:db,-70,1100,43,6,500,-72.5401616006391
f1:96:cd:ee:25:bd,-56,1100,47,6,500,-72.29450200439818
d1:0b:14:b3:18:6a,-80,1100,43,6,500,-72.45840848179897
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-72.26157049612922
d5:b1:89:8b:b8:c5,-74,1100,67,6,500,-72.16298558295173
f7:9c:08:9a:42:ed,-87,1100,50,6,500,-72.37580504832799
e2:51:e0:31:ee:0e,-66,1100,20,6,500,-72.3432726178702
e3:6f:28:36:5a:db,-77,1100,43,6,500,-72.44163396987716
fc:02:a0:fa:33:19,-66,1100,44,6,500,-72.22845336652335
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-72.3269514581671
e2:51:e0:31:ee:0e,-77,1100,20,6,500,-72.47459821205042
f7:9c:08:9a:42:ed,-85,1100,50,6,500,-72.35910827546739
fc:02:a0:fa:33:19,-73,1100,44,6,500,-72.37553354852598
e3:6f:28:36:5a:db,-73,1100,43,6,500,-72.47409529525349
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-72.37578858909391
d1:0b:14:b3:18:6a,-81,1100,43,6,500,-72.35894860113974
d5:b1:89:8b:b8:c5,-74,1100,67,6,500,-72.30960422917106
d1:0b:14:b3:18:6a,-83,1100,43,6,500,-72.76906022905153
e2:51:e0:31:ee:0e,-68,1100,20,6,500,-72.83516437822924
fc:02:a0:fa:33:19,-73,1100,44,6,500,-72.73658549242323
f9:b3:b2:3d:53:a5,-83,1100,72,6,500,-73.01539019175712
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-73.4264371360984
e3:6f:28:36:5a:db,-72,1100,43,6,500,-73.47606589190644
f1:96:cd:ee:25:bd,-71,1100,47,6,500,-73.37765128494308
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-73.16433483077381
d5:b1:89:8b:b8:c5,-79,1100,67,6,500,-73.26259965323203
e2:51:e0:31:ee:0e,-69,1100,20,6,500,-73.18076844801475
f7:9c:08:9a:42:ed,-82,1100,50,6,500,-73.34454023901743
e3:6f:28:36:5a:db,-63,1100,43,6,500,-73.27956305121604
ef:86:35:dd:c3:f7,-67,1100,69,6,500,-73.06632094431212
d1:0b:14:b3:18:6a,-85,1100,43,6,500,-73.18048364681222
fc:02:a0:fa:33:19,-68,1100,44,6,500,-73.11513423076961
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-73.0828549564057
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-72.8367393574683
fc:02:a0:fa:33:19,-68,1100,44,6,500,-72.78782575650176
f7:9c:08:9a:42:ed,-83,1100,50,6,500,-72.98438097826941
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-72.85330176006886
e3:6f:28:36:5a:db,-76,1100,43,6,500,-72.90250678213512
ef:86:35:dd:c3:f7,-72,1100,69,6,500,-72.88623181767709
d1:0b:14:b3:18:6a,-87,1100,43,6,500,-73.09885499015594
e2:51:e0:31:ee:0e,-75,1100,20,6,500,-73.1317045800477
e2:51:e0:31:ee:0e,-67,1100,20,6,500,-72.91850375989131
fc:02:a0:fa:33:19,-67,1100,44,6,500,-72.86958365763451
f1:96:cd:ee:25:bd,-71,1100,47,6,500,-72.8862245042935
e3:6f:28:36:5a:db,-71,1100,43,6,500,-72.62377482353476
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-72.75492978675982
ef:86:35:dd:c3:f7,-69,1100,69,6,500,-72.7881879798926
d1:0b:14:b3:18:6a,-72,1100,43,6,500,-72.6569247970365
d5:b1:89:8b:b8:c5,-81,1100,67,6,500,-72.83723331699434
fc:02:a0:fa:33:19,-69,1100,44,6,500,-72.65681529291669
e3:6f:28:36:5a:db,-75,1100,43,6,500,-72.64033830999493
d1:0b:14:b3:18:6a,-81,1100,43,6,500,-72.57425929205361
e2:51:e0:31:ee:0e,-76,1100,20,6,500,-72.67276934766234
f7:9c:08:9a:42:ed,-74,1100,50,6,500,-72.62346885745218
d5:b1:89:8b:b8:c5,-81,1100,67,6,500,-72.6229787509173
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-72.54119421970785
f9:b3:b2:3d:53:a5,-80,1100,72,6,500,-72.70512413807157
fc:02:a0:fa:33:19,-67,1100,44,6,500,-72.39337374304802
f7:9c:08:9a:42:ed,-84,1100,50,6,500,-72.63915320028677
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-72.45875965094835
e3:6f:28:36:5a:db,-73,1100,43,6,500,-72.50811321592562
d1:0b:14:b3:18:6a,-81,1100,43,6,500,-72.91903113769271
d5:b1:89:8b:b8:c5,-75,1100,67,6,500,-72.83678993474302
e2:51:e0:31:ee:0e,-77,1100,20,6,500,-72.98464602775064
f9:b3:b2:3d:53:a5,-65,1100,72,6,500,-72.83719791670921
f9:b3:b2:3d:53:a5,-82,1100,72,6,500,-72.75448429940813
e2:51:e0:31:ee:0e,-81,1100,20,6,500,-73.00066964975544
fc:02:a0:fa:33:19,-69,1100,44,6,500,-72.86946784626075
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-73.08299203003199
f1:96:cd:ee:25:bd,-73,1100,47,6,500,-73.06664936819172
e3:6f:28:36:5a:db,-77,1100,43,6,500,-73.0663980978153
ef:86:35:dd:c3:f7,-69,1100,69,6,500,-72.80374956636444
d1:0b:14:b3:18:6a,-91,1100,43,6,500,-73.09801850052634
d5:b1:89:8b:b8:c5,-77,1100,67,6,500,-73.1635602584478
e2:51:e0:31:ee:0e,-76,1100,20,6,500,-73.29500251112734
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-73.26173578026335
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-73.16349735642657
e3:6f:28:36:5a:db,-73,1100,43,6,500,-72.99914102408349
f9:b3:b2:3d:53:a5,-76,1100,72,6,500,-73.13056194871572
fc:02:a0:fa:33:19,-68,1100,44,6,500,-73.0487763695052
ef:86:35:dd:c3:f7,-70,1100,69,6,500,-72.8352904584097
fc:02:a0:fa:33:19,-67,1100,44,6,500,-72.63843036935255
e3:6f:28:36:5a:db,-78,1100,43,6,500,-72.73673202151501
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-72.68783231486512
d5:b1:89:8b:b8:c5,-68,1100,67,6,500,-72.68829204787858
f7:9c:08:9a:42:ed,-84,1100,50,6,500,-72.76964285447795
f9:b3:b2:3d:53:a5,-82,1100,72,6,500,-72.98276678561068
fc:02:a0:fa:33:19,-70,1100,44,6,500,-72.78573790874921
f1:96:cd:ee:25:bd,-74,1100,47,6,500,-72.96669356126169
e3:6f:28:36:5a:db,-76,1100,43,6,500,-73.11462822928561
d1:0b:14:b3:18:6a,-85,1100,43,6,500,-73.11363789797538
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-73.29417425258583
ef:86:35:dd:c3:f7,-58,1100,69,6,500,-73.18024530650585
f9:b3:b2:3d:53:a5,-78,1100,72,6,500,-73.31152143430393
fc:02:a0:fa:33:19,-67,1100,44,6,500,-73.29564738784008
f1:96:cd:ee:25:bd,-73,1100,47,6,500,-73.13140597802732
ef:86:35:dd:c3:f7,-73,1100,69,6,500,-73.23031303054489
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-73.29559837174315
e3:6f:28:36:5a:db,-76,1100,43,6,500,-73.36128688785202
d1:0b:14:b3:18:6a,-87,1100,43,6,500,-73.36022442099448
d5:b1:89:8b:b8:c5,-68,1100,67,6,500,-73.24557087125216
f7:9c:08:9a:42:ed,-69,1100,50,6,500,-73.27893353459724
fc:02:a0:fa:33:19,-71,1100,44,6,500,-73.3451073732009
f1:96:cd:ee:25:bd,-54,1100,47,6,500,-73.06639073394972
e3:6f:28:36:5a:db,-70,1100,43,6,500,-73.05023615046605
ef:86:35:dd:c3:f7,-67,1100,69,6,500,-72.8534553749091
d1:0b:14:b3:18:6a,-87,1100,43,6,500,-73.14829473178898
e3:6f:28:36:5a:db,-73,1100,43,6,500,-73.16484724783787
ef:86:35:dd:c3:f7,-70,1100,69,6,500,-72.9844259840828
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-73.16486492383841
d1:0b:14:b3:18:6a,-74,1100,43,6,500,-73.14849054065378
d5:b1:89:8b:b8:c5,-68,1100,67,6,500,-72.93528461285709
fc:02:a0:fa:33:19,-69,1100,44,6,500,-72.82055076882692
f9:b3:b2:3d:53:a5,-80,1100,72,6,500,-72.91877655399924
f1:96:cd:ee:25:bd,-75,1100,47,6,500,-72.82023909754622
fc:02:a0:fa:33:19,-71,1100,44,6,500,-72.88623116639985
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-72.65663482393903
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-72.67346144177944
f7:9c:08:9a:42:ed,-84,1100,50,6,500,-72.67290919101924
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-72.8371526174817
f9:b3:b2:3d:53:a5,-75,1100,72,6,500,-72.86999547244635
d1:0b:14:b3:18:6a,-72,1100,43,6,500,-72.72232699048362
e3:6f:28:36:5a:db,-74,1100,43,6,500,-72.70591582199738
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-72.5911322543233
fc:02:a0:fa:33:19,-69,1100,44,6,500,-72.65731119744363
f9:b3:b2:3d:53:a5,-75,1100,72,6,500,-72.54235478573337
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-72.27992385581324
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-72.42759594888939
f9:b3:b2:3d:53:a5,-79,1100,72,6,500,-72.42727404776817
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-72.31263286243518
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-72.16505538186503
e3:6f:28:36:5a:db,-75,1100,43,6,500,-72.26362906800678
d1:0b:14:b3:18:6a,-81,1100,43,6,500,-72.0992257603452
fc:02:a0:fa:33:19,-75,1100,44,6,500,-72.06623759177265
f7:9c:08:9a:42:ed,-82,1100,50,6,500,-72.16414190060206
fc:02:a0:fa:33:19,-70,1100,44,6,500,-72.01642634795415
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-72.01680698532246
e3:6f:28:36:5a:db,-70,1100,43,6,500,-71.96770088259017
d1:0b:14:b3:18:6a,-75,1100,43,6,500,-71.95112984231987
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-72.11520903437885
ef:86:35:dd:c3:f7,-72,1100,69,6,500,-72.14821421883674
f7:9c:08:9a:42:ed,-65,1100,50,6,500,-72.11590468337585
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-71.91909229251732
ef:86:35:dd:c3:f7,-69,1100,69,6,500,-71.93587484249586
d1:0b:14:b3:18:6a,-61,1100,43,6,500,-71.82139747337898
d5:b1:89:8b:b8:c5,-57,1100,67,6,500,-71.37842119046277
e3:6f:28:36:5a:db,-76,1100,43,6,500,-71.27978732263783
f9:b3:b2:3d:53:a5,-76,1100,72,6,500,-71.37820954026166
fc:02:a0:fa:33:19,-54,1100,44,6,500,-71.05010480262358
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-71.08267266688576
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-70.78747038671403
e3:6f:28:36:5a:db,-73,1100,43,6,500,-70.68892245368039
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-71.00115487697366
d5:b1:89:8b:b8:c5,-69,1100,67,6,500,-70.85352008608942
f9:b3:b2:3d:53:a5,-73,1100,72,6,500,-70.95216774083619
f7:9c:08:9a:42:ed,-77,1100,50,6,500,-71.01759269599319
ef:86:35:dd:c3:f7,-65,1100,69,6,500,-70.88650608767921
e3:6f:28:36:5a:db,-73,1100,43,6,500,-70.77154608488962
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-70.60756653888971
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-70.44317550746932
d5:b1:89:8b:b8:c5,-71,1100,67,6,500,-70.49259913748102
fc:02:a0:fa:33:19,-71,1100,44,6,500,-70.5255757205039
f7:9c:08:9a:42:ed,-88,1100,50,6,500,-70.80352855441318
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-71.00180991257615
e3:6f:28:36:5a:db,-76,1100,43,6,500,-71.1001954666602
f9:b3:b2:3d:53:a5,-72,1100,72,6,500,-71.18257148605294
fc:02:a0:fa:33:19,-70,1100,44,6,500,-70.90379956431764
ef:86:35:dd:c3:f7,-70,1100,69,6,500,-70.85464763780647
d1:0b:14:b3:18:6a,-63,1100,43,6,500,-70.74008240205355
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-70.72307083679173
ef:86:35:dd:c3:f7,-75,1100,69,6,500,-70.73925774456973
e3:6f:28:36:5a:db,-73,1100,43,6,500,-70.8214938062927
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-70.88727195944115
f1:96:cd:ee:25:bd,-78,1100,47,6,500,-70.85390394276625
f9:b3:b2:3d:53:a5,-77,1100,72,6,500,-70.88631781006025
fc:02:a0:fa:33:19,-71,1100,44,6,500,-70.88641575077507
f1:96:cd:ee:25:bd,-66,1100,47,6,500,-70.88698524189864
fc:02:a0:fa:33:19,-70,1100,44,6,500,-70.92014441175552
e3:6f:28:36:5a:db,-77,1100,43,6,500,-70.80480564268906
d1:0b:14:b3:18:6a,-74,1100,43,6,500,-70.75525212832328
f7:9c:08:9a:42:ed,-69,1100,50,6,500,-70.65676635707196
ef:86:35:dd:c3:f7,-64,1100,69,6,500,-70.52572422924001
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-70.46005232777826
f7:9c:08:9a:42:ed,-83,1100,50,6,500,-70.67265828385797
d1:0b:14:b3:18:6a,-76,1100,43,6,500,-70.7874381773217
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-70.70534048026354
fc:02:a0:fa:33:19,-77,1100,44,6,500,-70.90235396980876
f9:b3:b2:3d:53:a5,-62,1100,72,6,500,-70.63987840493712
ef:86:35:dd:c3:f7,-50,1100,69,6,500,-70.16406941752199
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-70.18079419438202
e3:6f:28:36:5a:db,-64,1100,43,6,500,-70.11547154563448
d1:0b:14:b3:18:6a,-69,1100,43,6,500,-70.01704035413519
f9:b3:b2:3d:53:a5,-73,1100,72,6,500,-69.88558465288186
fc:02:a0:fa:33:19,-70,1100,44,6,500,-69.80349764107426
ef:86:35:dd:c3:f7,-69,1100,69,6,500,-69.5900534197534
f7:9c:08:9a:42:ed,-85,1100,50,6,500,-69.8354946886158
f1:96:cd:ee:25:bd,-54,1100,47,6,500,-69.60624124828884
e3:6f:28:36:5a:db,-76,1100,43,6,500,-69.70451548220173
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-69.62243565394542
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-69.54019478264337
fc:02:a0:fa:33:19,-70,1100,44,6,500,-69.50736779445097
f9:b3:b2:3d:53:a5,-78,1100,72,6,500,-69.72053830585457
f1:96:cd:ee:25:bd,-64,1100,47,6,500,-69.68803243072239
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-69.83548193327135
e3:6f:28:36:5a:db,-73,1100,43,6,500,-70.03259307296283
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-70.31201432265826
fc:02:a0:fa:33:19,-71,1100,44,6,500,-70.2299111902975
ef:86:35:dd:c3:f7,-72,1100,69,6,500,-70.16416463552318
f1:96:cd:ee:25:bd,-81,1100,47,6,500,-70.60774767738376
e3:6f:28:36:5a:db,-74,1100,43,6,500,-70.54188301772076
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-70.59140966871098
f7:9c:08:9a:42:ed,-84,1100,50,6,500,-70.77110527851968
d1:0b:14:b3:18:6a,-74,1100,43,6,500,-70.7216697475883
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-70.86915861119857
fc:02:a0:fa:33:19,-69,1100,44,6,500,-70.80359221450637
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-70.80322442860133
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-70.9510906626823
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-70.81999220338012
e3:6f:28:36:5a:db,-74,1100,43,6,500,-70.95141547637593
d5:b1:89:8b:b8:c5,-82,1100,67,6,500,-71.03281975583278
f7:9c:08:9a:42:ed,-83,1100,50,6,500,-71.2292340681655
e3:6f:28:36:5a:db,-73,1100,43,6,500,-71.26204853035826
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-70.88457884875858
d5:b1:89:8b:b8:c5,-71,1100,67,6,500,-70.96685491840566
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-70.91743530327865
fc:02:a0:fa:33:19,-71,1100,44,6,500,-70.90103539949456
ef:86:35:dd:c3:f7,-66,1100,69,6,500,-70.83565658672869
e3:6f:28:36:5a:db,-73,1100,43,6,500,-70.88488481481129
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-70.95108447463633
fc:02:a0:fa:33:19,-69,1100,44,6,500,-70.78690688972195
d1:0b:14:b3:18:6a,-78,1100,43,6,500,-70.83572219565285
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-70.95015389174993
d5:b1:89:8b:b8:c5,-69,1100,67,6,500,-70.88457863448362
fc:02:a0:fa:33:19,-71,1100,44,6,500,-70.76953568608883
f7:9c:08:9a:42:ed,-68,1100,50,6,500,-70.62180020693424
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-70.55634015925509
e3:6f:28:36:5a:db,-76,1100,43,6,500,-70.7204280262838
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-70.76964891947809
f9:b3:b2:3d:53:a5,-76,1100,72,6,500,-70.75286354681862
ef:86:35:dd:c3:f7,-73,1100,69,6,500,-70.73629546086732
fc:02:a0:fa:33:19,-69,1100,44,6,500,-70.73647591554688
e3:6f:28:36:5a:db,-76,1100,43,6,500,-70.93348056968708
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-70.85175660440628
d1:0b:14:b3:18:6a,-79,1100,43,6,500,-70.78540373657736
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-70.7522909698261
ef:86:35:dd:c3:f7,-66,1100,69,6,500,-70.68693706931411
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-70.70284390777526
e3:6f:28:36:5a:db,-76,1100,43,6,500,-70.93269859063928
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-71.21335346717716
f7:9c:08:9a:42:ed,-82,1100,50,6,500,-71.45918195389747
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-71.60759721352606
e3:6f:28:36:5a:db,-77,1100,43,6,500,-71.73887817977506
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-71.64065847566327
d1:0b:14:b3:18:6a,-78,1100,43,6,500,-71.77177127470166
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-71.85407572616808
ef:86:35:dd:c3:f7,-66,1100,69,6,500,-71.54211323484756
fc:02:a0:fa:33:19,-68,1100,44,6,500,-71.77592213930328
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-71.80783256497365
d5:b1:89:8b:b8:c5,-70,1100,67,6,500,-71.80849898198025
e3:6f:28:36:5a:db,-75,1100,43,6,500,-71.84115832153442
fc:02:a0:fa:33:19,-68,1100,44,6,500,-71.80903820237297
f1:96:cd:ee:25:bd,-64,1100,47,6,500,-71.57904121500553
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-71.7937256573966
f9:b3:b2:3d:53:a5,-79,1100,72,6,500,-71.80899536312991
ef:86:35:dd:c3:f7,-77,1100,69,6,500,-71.87421859843028
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-71.77589846993948
e3:6f:28:36:5a:db,-77,1100,43,6,500,-71.8742076153646
d1:0b:14:b3:18:6a,-76,1100,43,6,500,-71.93972253792343
fc:02:a0:fa:33:19,-69,1100,44,6,500,-71.74267295273037
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-71.6443370286594
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-71.79166331542146
d5:b1:89:8b:b8:c5,-84,1100,67,6,500,-71.78960544649233
ef:86:35:dd:c3:f7,-67,1100,69,6,500,-71.67488743748731
f1:96:cd:ee:25:bd,-59,1100,47,6,500,-71.36284647774742
e3:6f:28:36:5a:db,-65,1100,43,6,500,-71.29779790712782
d1:0b:14:b3:18:6a,-58,1100,43,6,500,-70.985829980188
fc:02:a0:fa:33:19,-69,1100,44,6,500,-70.90385330225467
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-71.05212910237093
f7:9c:08:9a:42:ed,-80,1100,50,6,500,-71.14986328632733
d1:0b:14:b3:18:6a,-76,1100,43,6,500,-71.0508882472829
fc:02:a0:fa:33:19,-68,1100,44,6,500,-70.80453719543843
f7:9c:08:9a:42:ed,-85,1100,50,6,500,-71.00023442500927
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-71.0502165902416
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-71.09941521642962
e3:6f:28:36:5a:db,-75,1100,43,6,500,-71.13201103246845
d5:b1:89:8b:b8:c5,-72,1100,67,6,500,-71.14851758774003
f9:b3:b2:3d:53:a5,-73,1100,72,6,500,-71.26387645762472
ef:86:35:dd:c3:f7,-68,1100,69,6,500,-71.18199030564797
e3:6f:28:36:5a:db,-78,1100,43,6,500,-71.36253856269454
d1:0b:14:b3:18:6a,-74,1100,43,6,500,-71.44479515191648
fc:02:a0:fa:33:19,-81,1100,44,6,500,-71.49307008976949
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-71.47584577960367
f1:96:cd:ee:25:bd,-75,1100,47,6,500,-71.57439481494337
d5:b1:89:8b:b8:c5,-72,1100,67,6,500,-71.59093564484466
d1:0b:14:b3:18:6a,-73,1100,43,6,500,-71.67332097967365
f7:9c:08:9a:42:ed,-87,1100,50,6,500,-72.00070508738685
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-71.86947826498265
f9:b3:b2:3d:53:a5,-78,1100,72,6,500,-71.95120114447371
ef:86:35:dd:c3:f7,-77,1100,69,6,500,-71.96721774232682
fc:02:a0:fa:33:19,-69,1100,44,6,500,-71.90172887751459
d5:b1:89:8b:b8:c5,-72,1100,67,6,500,-71.95121160114772
e3:6f:28:36:5a:db,-76,1100,43,6,500,-71.95088228795055
ef:86:35:dd:c3:f7,-67,1100,69,6,500,-71.98446867535354
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-71.98382543211386
f1:96:cd:ee:25:bd,-65,1100,47,6,500,-71.83637179111034
e3:6f:28:36:5a:db,-77,1100,43,6,500,-72.01708093032855
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-72.0002200479532
fc:02:a0:fa:33:19,-80,1100,44,6,500,-72.06528776227452
f9:b3:b2:3d:53:a5,-75,1100,72,6,500,-72.1968085914137
d5:b1:89:8b:b8:c5,-69,1100,67,6,500,-71.98326026495967
f7:9c:08:9a:42:ed,-78,1100,50,6,500,-72.06499120948568
f1:96:cd:ee:25:bd,-67,1100,47,6,500,-71.90093756796871
d1:0b:14:b3:18:6a,-75,1100,43,6,500,-72.03242799850422
e3:6f:28:36:5a:db,-73,1100,43,6,500,-71.95008902183358
d5:b1:89:8b:b8:c5,-82,1100,67,6,500,-72.08076958128065
fc:02:a0:fa:33:19,-68,1100,44,6,500,-72.1142010149454
f9:b3:b2:3d:53:a5,-74,1100,72,6,500,-72.21289606235264
fc:02:a0:fa:33:19,-79,1100,44,6,500,-72.228703755483
e3:6f:28:36:5a:db,-76,1100,43,6,500,-72.32716859495898
f1:96:cd:ee:25:bd,-74,1100,47,6,500,-72.31059551172726
d5:b1:89:8b:b8:c5,-69,1100,67,6,500,-72.3275030027247
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-72.57396016337658
d1:0b:14:b3:18:6a,-74,1100,43,6,500,-72.52449596465641
f9:b3:b2:3d:53:a5,-67,1100,72,6,500,-72.32755686781817
ef:86:35:dd:c3:f7,-66,1100,69,6,500,-72.14715642865205
f7:9c:08:9a:42:ed,-79,1100,50,6,500,-72.32763511628545
fc:02:a0:fa:33:19,-53,1100,44,6,500,-71.93416472666568
e3:6f:28:36:5a:db,-75,1100,43,6,500,-71.91756012256182
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-71.90149955320551
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-72.04921920015919
ef:86:35:dd:c3:f7,-51,1100,69,6,500,-71.58998974768934
f9:b3:b2:3d:53:a5,-76,1100,72,6,500,-71.45842780297671
e3:6f:28:36:5a:db,-76,1100,43,6,500,-71.6061541506579
f7:9c:08:9a:42:ed,-84,1100,50,6,500,-72.01641974318632
f1:96:cd:ee:25:bd,-68,1100,47,6,500,-72.0661533926561
d1:0b:14:b3:18:6a,-77,1100,43,6,500,-72.3787735137129
fc:02:a0:fa:33:19,-68,1100,44,6,500,-72.36279586923031
d5:b1:89:8b:b8:c5,-81,1100,67,6,500,-72.4772350570275
e2:51:e0:31:ee:0e,-67,1100,20,6,500,-72.26401055847604
ef:86:35:dd:c3:f7,-66,1100,69,6,500,-72.10005802809525
e3:6f:28:36:5a:db,-77,1100,43,6,500,-72.2478572356446
d5:b1:89:8b:b8:c5,-72,1100,67,6,500,-72.03458747296642
